N|F|23|3642464|8|3
R|F|25|2813050|6|5
N|O|36|4584132|10|2
N|O|6|761616|10|8
R|F|43|6284708|7|8
A|F|20|2052240|1|2
R|F|2|231650|1|2
R|F|13|2462187|8|1
A|F|22|2763970|2|0
R|F|10|951050|6|8
A|F|2|236054|9|3
R|F|39|3978429|6|5
A|F|8|1517592|3|7
A|F|26|3154606|7|2
A|F|27|3202956|0|4
A|F|39|4493775|3|2
R|F|22|2662682|3|0
R|F|45|5685120|5|7
R|F|17|2625888|6|6
A|F|15|2034675|10|8
A|F|28|4338992|5|1
R|F|27|4784049|7|2
R|F|7|1241009|3|3
R|F|44|7937160|1|7
R|F|37|4111477|4|6
A|F|29|5292268|10|1
R|F|11|1740948|0|2
A|F|21|3659964|3|4
R|F|20|3441620|6|3
R|F|7|1306172|6|5
A|F|19|2689469|4|7
A|F|24|3113736|8|4
R|F|5|890940|4|7
R|F|44|7893116|10|1
A|F|25|2355100|9|1
A|F|16|2684432|7|2
R|F|7|832496|7|6
R|F|45|8013960|0|2
A|F|26|2597634|9|1
R|F|37|4744806|9|4
A|F|50|8974450|0|3
R|F|13|1460186|1|3
R|F|8|1485560|7|4
R|F|26|2540382|6|8
A|F|11|1686993|1|7
A|F|16|1600144|3|6
A|F|1|142952|4|6
A|F|26|4198246|1|3
R|F|36|3971520|9|1
N|O|7|981750|4|4
N|O|2|217436|6|2
N|O|26|2608060|8|2
N|O|41|5146935|0|5
N|O|50|6011500|4|8
N|O|35|4677505|9|5
N|O|38|4796968|0|1
A|F|42|7778190|3|2
A|F|30|2910180|7|3
A|F|11|1396296|6|0
A|F|5|852900|3|7
A|F|3|342372|9|3
N|O|47|6591750|5|6
N|O|35|4901750|3|0
N|O|23|2650175|10|5
N|O|1|130640|1|3
N|O|5|558105|2|5
N|O|28|2873136|8|8
N|O|40|5093480|10|6
N|O|48|8336784|4|4
A|F|1|142852|1|6
R|F|28|4226880|5|8
R|F|2|350570|5|7
N|O|7|1239609|4|2
N|O|37|6159612|8|4
N|O|34|5119040|1|6
N|O|9|941526|7|6
N|O|33|4165788|1|2
N|O|24|3027264|4|6
N|O|13|1890915|6|1
N|O|28|3486952|8|3
N|O|40|4076440|9|3
N|O|37|6311460|7|8
N|O|10|1681780|8|5
N|O|49|5346831|1|7
N|O|21|3477075|6|1
N|O|22|2986390|9|8
N|O|10|1725820|7|8
N|O|42|6634614|4|5
N|O|27|4062420|8|0
N|O|10|1470560|0|4
N|O|29|4508485|2|1
N|O|47|5631963|9|3
N|O|50|9484950|6|3
N|O|37|6259623|6|1
N|O|8|1450328|10|6
N|O|29|4987449|5|4
N|O|25|3416150|9|1
N|O|40|3832200|8|8
N|O|15|2108250|5|3
N|O|24|3649464|4|1
N|O|38|3431400|0|8
N|O|10|1012110|5|8
N|O|39|6543303|3|8
N|O|38|3458000|3|8
N|O|1|187997|9|8
N|O|13|1240265|5|4
N|O|35|6383720|10|5
N|O|25|3481225|8|5
N|O|33|5444142|5|4
N|O|43|5023518|1|3
N|O|1|184294|9|1
A|F|4|488928|8|2
R|F|24|3070488|10|3
A|F|26|2891746|5|4
A|F|29|5451913|6|0
N|O|44|5505940|8|3
N|O|7|1030799|6|1
N|O|14|1915844|7|7
N|O|35|4642470|2|3
N|O|38|3796542|9|5
N|O|29|3181851|9|7
N|O|7|1152018|7|5
A|F|23|2270284|6|4
R|F|25|4744975|4|8
A|F|6|791646|7|3
N|O|15|2627775|0|8
N|O|50|7958450|0|7
N|O|25|3336075|0|5
N|O|43|7795513|1|0
N|O|45|5914845|0|2
N|O|26|3263910|2|3
N|O|5|910455|2|3
A|F|31|4121202|6|6
A|F|50|6882350|7|6
A|F|5|931480|9|4
A|F|35|3171000|0|7
A|F|18|2259630|2|3
A|F|50|9269750|6|3
N|O|4|637876|9|5
N|O|39|7253805|8|5
N|O|23|3149758|8|3
N|O|12|1553268|1|6
N|O|49|4625796|4|8
N|O|15|2651790|7|6
N|O|21|2573172|2|8
N|O|29|2935119|9|6
N|O|42|6790182|2|0
N|O|49|8029777|4|1
N|O|42|7740348|2|6
N|O|20|2724920|8|7
N|O|16|2211968|6|0
N|O|4|688728|10|5
N|O|8|1104384|2|0
N|O|46|7685542|7|8
N|O|14|2100826|3|3
N|O|5|671720|2|4
N|O|23|3363888|0|8
A|F|39|3830112|1|0
A|F|7|1299165|8|0
R|F|11|2063567|10|3
N|O|27|3694842|1|0
N|O|4|547384|4|3
N|O|7|1079148|5|0
N|O|3|347175|2|5
A|F|8|1296576|1|6
A|F|28|3383240|7|6
R|F|12|2155068|5|6
N|O|28|2590056|8|7
N|O|11|1994201|7|5
N|O|20|1818000|7|7
N|O|27|2594862|6|4
R|F|29|4871333|1|4
A|F|15|1809450|3|4
R|F|40|6695080|8|6
N|O|2|210230|0|4
N|O|9|919908|1|8
N|O|41|6928098|7|4
R|F|23|3237250|6|0
R|F|32|3040128|9|2
R|F|22|3226432|5|3
N|O|32|5564256|7|6
N|O|29|4012092|0|4
R|F|8|1496776|3|4
R|F|48|7880352|10|1
A|F|18|2373138|0|3
A|F|45|6716655|7|2
A|F|16|2067824|4|7
R|F|41|7523213|6|6
A|F|44|6069668|7|6
R|F|1|131441|1|8
N|O|6|732186|8|4
N|O|4|474912|1|4
N|O|25|3979225|10|3
N|O|36|5398524|1|2
N|O|3|380808|8|6
N|O|36|3427380|7|3
N|O|25|3476225|3|8
R|F|43|7317740|5|5
R|F|12|1916028|0|8
R|F|3|475104|10|8
A|F|41|4506679|6|2
R|F|13|1271491|10|0
A|F|7|1220688|8|6
A|F|12|1936452|9|2
A|F|12|1786296|8|1
R|F|26|2537782|2|8
N|O|28|5308772|10|6
A|F|45|6896835|0|8
R|F|37|5196650|6|6
A|F|26|3781830|9|6
A|F|49|7122395|2|1
A|F|20|2232420|8|0
R|F|30|4546830|10|1
A|F|49|7264642|7|5
A|F|15|1366515|10|6
N|O|37|3455911|8|8
N|O|36|6050808|7|4
N|O|37|6989226|9|2
N|O|7|980343|7|0
N|O|1|177687|2|3
N|O|13|2295618|10|1
N|O|27|2727270|0|8
N|O|19|2455541|7|2
N|O|11|1994201|10|1
N|O|26|4390828|5|5
R|F|14|2382520|0|6
A|F|13|1872702|1|6
A|F|22|3508318|5|6
R|F|23|3812825|9|2
A|F|19|1978166|5|5
N|O|6|1095552|8|1
N|O|47|8915853|5|6
N|O|35|4362190|5|6
A|F|12|2185092|0|2
R|F|46|8463678|7|5
A|F|17|2020076|1|1
R|F|6|1071528|5|6
R|F|13|1589016|3|2
R|F|5|824870|6|3
R|F|24|3409248|7|2
R|F|9|1398285|0|5
A|F|19|3452129|2|6
R|F|33|4225221|7|8
A|F|37|3567022|8|3
A|F|2|367586|5|6
R|F|38|5443614|4|6
A|F|13|1840163|3|7
R|F|4|557396|7|4
R|F|43|7223011|10|2
R|F|14|1575308|4|2
R|F|10|1192290|9|6
R|F|19|2845421|1|3
A|F|19|2820702|0|5
N|O|47|8591224|5|3
N|O|1|95505|0|8
N|O|18|2290266|2|1
N|O|40|7287680|7|3
N|O|43|4885789|1|4
N|O|30|2928210|6|7
N|O|21|3916416|4|3
N|O|49|8216173|0|6
N|O|4|381620|7|6
N|O|39|4786548|8|0
N|O|1|148358|1|7
N|O|9|1110897|5|6
A|F|12|1339452|0|6
R|F|45|5959890|1|2
A|F|4|713552|9|6
A|F|39|6929793|5|1
R|F|33|5731539|0|8
R|F|49|8196573|8|1
A|F|48|6640704|1|4
R|F|11|1966668|3|4
R|F|37|6437371|0|2
R|F|14|2159696|0|1
R|F|41|5581986|4|5
A|F|35|5718055|9|6
R|F|10|1846940|8|3
R|F|30|2709000|0|7
A|F|10|1517610|1|5
A|F|21|3552759|6|2
R|F|26|2873520|3|8
R|F|9|1537020|4|8
A|F|28|3531808|6|6
A|F|18|2937114|3|7
A|F|48|6789648|1|3
A|F|5|939985|3|1
R|F|39|3880851|1|3
A|F|11|1441451|1|4
N|O|27|5013765|1|3
N|O|15|1587225|5|1
N|O|25|3934175|1|8
N|O|19|2872059|2|5
N|O|32|4760256|10|5
A|F|46|5364796|5|4
R|F|15|2524170|2|1
R|F|33|6187401|10|6
R|F|15|2327475|0|6
R|F|40|5233600|1|3
A|F|7|653821|5|4
A|F|8|1218096|10|4
N|O|34|4213722|8|4
A|F|7|1048313|5|1
N|O|26|3831282|1|2
N|O|35|3335675|5|2
N|O|36|5027364|2|0
N|O|24|2491512|8|6
N|O|26|3534570|1|3
N|O|31|3674368|1|4
N|O|21|3172281|3|4
N|O|12|1520832|9|5
A|F|15|1953600|10|7
A|F|29|5222581|9|0
A|F|49|9182453|8|0
A|F|37|3748507|10|7
R|F|31|4549436|8|7
A|F|29|4328511|7|5
A|F|48|5501952|6|3
A|F|13|1871389|10|4
R|F|6|682338|2|2
R|F|30|5288580|1|7
A|F|45|4730175|2|4
N|O|45|7662600|2|5
N|O|34|4506428|7|4
N|O|23|4026932|3|4
N|O|28|2861936|1|0
N|O|9|1388376|1|3
N|O|21|2993592|6|4
N|O|10|1403500|2|7
N|O|13|2397122|1|1
N|O|41|4592902|7|3
N|O|40|7539920|7|5
N|O|2|375394|1|4
N|O|1|170780|6|3
N|O|45|4851765|3|2
A|F|21|3018813|4|4
R|F|32|4279776|3|0
N|O|25|2435175|6|4
N|O|22|3492896|1|3
N|O|5|718765|6|5
N|O|3|367896|10|4
N|O|26|4510558|7|7
N|O|39|4298580|0|3
N|O|19|2324308|10|0
N|O|17|2447201|3|4
N|O|34|6334064|9|7
N|O|18|2043414|5|2
N|O|11|1792692|10|3
N|O|12|1930440|2|6
N|O|9|1309095|6|5
N|O|29|5327097|5|5
N|O|13|2118636|4|1
N|O|50|5365850|7|8
N|O|24|2457888|5|2
N|O|6|830088|0|4
N|O|40|5237600|2|2
N|O|15|2518155|5|2
N|O|33|4978380|4|7
N|O|47|6262421|8|4
N|O|12|1478796|7|8
R|F|18|2728098|8|3
A|F|29|4961320|8|4
A|F|43|7227311|10|4
R|F|11|1878580|4|4
R|F|31|4537036|7|3
R|F|38|3796542|7|7
R|F|5|564110|7|1
A|F|14|2563288|7|6
R|F|19|2856840|6|4
N|O|29|4006292|3|4
N|O|7|1138004|5|6
N|O|11|1822425|0|3
N|O|20|2744940|6|0
N|O|41|6554629|2|6
N|O|42|5192586|5|8
N|O|26|3761004|0|0
A|F|23|4346954|1|3
A|F|36|5564304|9|2
R|F|17|2537403|7|0
N|O|15|1656300|6|5
N|O|18|3032604|3|0
N|O|37|3637396|2|1
N|O|22|3911314|10|0
N|O|25|3899125|9|2
A|F|9|957744|6|4
A|F|26|2511756|2|2
A|F|37|4296662|0|6
R|F|20|1804000|1|3
A|F|46|7957172|8|5
A|F|30|4988280|9|4
A|F|37|5448509|6|1
A|F|20|2905100|10|5
R|F|2|225444|10|7
R|F|11|1720026|5|7
A|F|11|1626427|8|6
N|O|18|3027204|8|5
N|O|49|7568736|7|6
N|O|6|789846|4|2
N|O|39|4966143|10|3
N|O|4|386424|2|5
A|F|25|3461200|6|0
N|O|3|547476|6|1
N|O|46|4779998|2|3
N|O|5|666715|4|1
N|O|5|834380|2|5
N|O|14|1510838|1|3
N|O|37|5552183|1|0
N|O|34|5490014|9|0
N|O|15|1716360|9|8
N|O|50|9294750|3|1
A|F|8|921000|5|1
N|O|47|5815451|4|6
R|F|42|6710298|1|2
A|F|34|4989704|4|8
R|F|34|4928436|2|7
A|F|6|653508|6|3
A|F|35|3822665|2|5
A|F|42|5137944|0|2
R|F|12|2064984|0|3
A|F|24|4547976|1|0
A|F|48|7534368|10|2
A|F|7|1269737|10|4
A|F|17|2004759|4|7
R|F|24|2991216|10|6
A|F|39|6133413|3|2
N|O|31|5021101|10|2
A|F|19|2969054|6|4
A|F|6|726786|1|5
R|F|9|1158642|4|0
R|F|8|894568|9|8
A|F|23|2751467|2|7
R|F|41|7781759|8|2
N|O|36|3503052|4|5
N|O|26|3178032|3|5
N|O|6|543600|8|1
N|O|50|7177650|4|3
N|O|32|5042144|0|8
A|F|5|525075|5|4
A|F|30|3384660|4|2
A|F|18|3261438|6|2
N|O|15|2372520|8|6
N|O|18|1933506|7|0
N|O|30|4024320|3|2
N|O|50|8859350|3|5
N|O|33|4010523|1|6
N|O|12|1673388|4|4
N|O|23|2343953|2|0
N|O|20|2412600|2|3
N|O|31|5024232|0|6
N|O|8|798472|9|5
N|O|42|4814208|6|0
N|O|32|3084992|5|8
N|O|41|4305574|4|6
N|O|49|7794381|6|0
N|O|33|3604227|6|0
N|O|21|2598393|0|6
N|O|33|4588584|10|1
R|F|42|7202202|2|3
A|F|22|2035044|4|3
R|F|9|1506393|7|2
A|F|10|1042140|4|7
R|F|7|768733|2|0
A|F|4|440076|9|0
R|F|50|5646100|0|2
R|F|46|5622672|4|5
A|F|30|3120390|7|2
A|F|28|5064920|10|6
R|F|37|4359599|0|3
R|F|15|2774910|5|0
R|F|38|5306662|5|2
R|F|4|633072|7|0
R|F|25|3929175|1|8
A|F|33|4291320|4|2
R|F|39|6859515|3|7
N|O|16|2247200|2|6
N|O|20|2298480|6|1
N|O|43|7838556|1|2
N|O|1|137347|2|2
N|O|29|3620186|2|0
N|O|5|463510|6|8
N|O|38|4070446|3|6
A|F|14|1641178|4|1
A|F|46|4641860|8|2
A|F|17|1638902|6|5
R|F|11|1204709|3|8
A|F|37|6648493|1|8
A|F|31|5474166|4|3
A|F|27|3951612|1|1
N|O|11|2063567|9|4
N|O|24|4156392|5|4
N|O|36|6486840|7|2
N|O|8|1373448|1|8
N|O|27|4011066|8|6
N|O|3|311139|5|2
N|O|50|5576050|4|5
N|O|29|5431613|1|4
N|O|32|4859552|4|1
N|O|5|919965|8|3
A|F|17|1827789|1|3
R|F|50|8428900|8|0
R|F|44|4510528|5|4
R|F|3|389517|8|7
N|O|32|2940832|5|5
N|O|27|4913757|5|1
N|O|36|4317444|8|4
N|O|28|2629284|10|4
N|O|13|2178501|1|5
N|O|42|4931934|8|8
R|F|21|3905895|8|2
A|F|11|1936946|1|8
R|F|7|1102969|9|4
R|F|38|6177736|3|1
R|F|35|5252100|2|7
R|F|25|2430175|8|4
R|F|6|688344|9|3
R|F|27|4781349|10|8
N|O|44|6752372|10|5
N|F|8|925800|10|8
A|F|37|5470709|7|6
R|F|12|1110024|9|6
R|F|18|1720890|5|5
R|F|21|2789682|1|5
R|F|46|6677130|0|0
N|O|34|5472980|2|8
N|O|6|627684|9|1
N|O|42|6558972|6|1
N|O|42|7509096|5|6
N|O|9|1169451|8|6
N|O|3|416544|10|4
N|O|3|473601|0|2
N|O|36|6461604|2|3
N|O|46|4554414|4|0
N|O|5|822870|7|0
N|O|16|2061408|1|8
N|O|43|5974764|10|3
N|O|30|4778070|2|3
N|O|25|4322050|0|6
N|O|7|1226295|5|5
R|F|47|6648197|0|5
A|F|6|1037892|3|0
A|F|18|2666844|5|8
A|F|48|4344000|5|5
R|F|10|1316410|3|6
A|F|24|2959992|5|7
N|O|41|4662643|2|0
N|O|10|1824920|4|6
A|F|5|877925|5|1
R|F|17|2052410|0|6
A|F|16|2758112|4|3
R|F|11|2023923|9|1
R|F|7|889252|0|1
A|F|30|4297590|3|1
N|O|41|5651727|6|2
N|O|50|9029500|0|5
N|O|25|3603850|6|2
N|O|6|1086540|3|5
N|O|6|591048|5|5
N|O|42|3981768|7|1
N|O|14|1763090|4|1
N|O|42|4978176|5|8
N|O|39|4888065|0|6
N|O|12|1102812|1|5
N|O|39|3912090|7|0
N|O|10|1723820|9|0
N|O|14|2350278|8|6
N|O|48|5141616|8|4
R|F|20|3233420|2|1
R|F|48|6395664|7|2
R|F|8|1028304|4|7
A|F|25|3964200|0|6
R|F|30|4087380|3|8
A|F|6|938196|0|0
R|F|50|8228700|3|2
R|F|14|2519846|4|8
R|F|4|692328|8|6
R|F|1|128238|8|0
A|F|29|4505585|6|8
R|F|15|1974615|9|8
A|F|37|4833680|6|6
A|F|19|1964847|9|7
R|F|15|2467110|3|0
A|F|23|2532760|8|5
N|O|47|6205927|0|1
N|O|18|3057822|10|0
N|O|39|5797662|2|3
N|O|25|4319550|6|2
N|O|21|2188494|4|0
N|O|35|5732055|0|2
N|O|23|4360777|0|6
N|O|20|3727920|2|4
N|O|14|2243780|10|1
N|O|2|358778|2|0
N|O|37|4037403|5|2
N|O|39|4400058|0|0
N|O|34|5632950|5|6
N|O|48|8072544|0|5
N|O|47|8497130|8|0
N|O|14|1934072|8|5
N|O|47|7819672|3|4
N|O|33|4826448|9|2
N|O|43|5643363|10|3
N|O|35|5886230|1|2
N|O|15|1413060|0|5
N|O|21|2880087|0|0
N|O|44|7122324|5|1
N|O|21|2280978|6|7
N|O|17|2678639|8|7
N|O|2|332152|7|4
N|O|11|1758559|1|8
N|O|35|3587920|6|2
N|O|3|480810|6|8
N|O|8|1433512|4|5
N|O|20|2078260|7|1
N|O|40|6647040|1|4
N|O|2|348368|9|3
N|O|45|7162605|3|1
N|O|24|2352168|7|8
N|O|43|6129736|6|0
N|O|22|2385196|5|2
N|O|34|5204142|10|1
N|O|7|722491|4|0
N|F|49|8618365|2|3
A|F|1|162372|10|2
R|F|10|1117210|2|5
A|F|42|7677264|6|1
R|F|25|2352600|5|0
R|F|38|3758504|2|8
A|F|21|2978871|7|8
N|O|46|4411630|3|2
N|O|30|4174470|0|4
N|O|5|601150|8|7
N|O|19|2775064|0|8
N|O|25|3326050|5|3
N|O|46|6654084|7|8
N|O|24|4240464|7|0
N|O|38|5055634|1|4
N|O|41|6583370|4|2
N|O|48|5160816|4|2
N|O|30|4871160|6|5
N|O|10|1410500|0|6
N|O|35|5055890|0|4
N|O|9|1321704|7|4
N|O|40|5213600|9|7
A|F|4|546184|2|3
R|F|1|167177|3|5
N|O|30|5237520|4|3
N|O|20|3081280|1|0
N|O|31|3832623|5|7
N|O|41|6521788|6|8
N|O|6|661920|4|2
N|O|29|3225409|6|7
N|O|48|8884560|5|1
N|O|24|3558192|4|1
N|O|2|369188|7|0
N|O|6|827082|1|3
N|O|19|2470760|9|3
N|O|8|974648|6|1
N|O|25|2275025|1|6
N|O|42|6899508|8|1
N|O|9|1628910|5|3
N|O|25|2953200|1|2
N|O|38|3800380|7|1
N|O|24|4043472|4|8
N|O|41|4982771|7|1
N|O|10|1115210|7|3
N|O|41|7194885|7|7
N|O|21|2920008|2|7
N|O|4|741180|5|0
N|O|11|1250953|6|8
N|O|5|837885|0|0
N|O|12|1400712|7|4
N|O|46|8578816|8|5
N|O|8|844120|4|2
N|O|13|1670994|8|6
N|O|19|1732819|8|5
N|O|21|3842832|5|0
N|O|43|7907399|3|6
N|O|6|987444|5|0
N|O|24|2246472|0|8
N|O|27|3073221|6|0
N|O|49|8976457|8|4
N|O|19|2373746|3|7
N|O|44|8214624|5|5
N|O|6|1093752|8|0
N|O|22|2433640|3|4
N|O|19|1940128|0|7
N|O|37|5274424|0|3
N|O|15|2340975|10|1
A|F|50|6371850|0|6
R|F|17|2125578|7|2
N|O|38|4937682|4|4
N|O|49|7161644|4|0
R|F|47|6563503|8|5
R|F|2|286306|1|4
R|F|26|3243084|10|6
N|F|19|2984273|2|1
N|O|38|4553502|0|0
N|O|46|8495924|0|8
R|F|28|5101376|7|5
N|O|34|6058392|1|6
N|O|28|3685948|10|0
R|F|36|5603940|9|1
R|F|35|4421760|1|8
R|F|48|5453904|6|2
N|O|1|115425|7|4
N|O|23|2173592|5|2
N|O|44|6787616|8|7
N|O|34|3958484|8|5
N|O|31|5837238|9|2
A|F|12|1765884|8|4
N|O|41|6382265|1|3
N|O|15|2273415|7|4
N|O|9|1361349|10|0
N|O|40|3980360|2|3
N|O|43|5608920|4|6
N|O|36|6270624|10|0
N|O|7|899066|4|7
N|O|50|7052550|5|4
N|O|23|4280185|10|4
N|O|37|5270724|10|5
N|O|41|4658543|3|8
R|F|50|4720200|2|1
A|F|36|6778728|1|3
R|F|41|6193460|0|4
A|F|9|1273059|4|4
A|F|25|3976700|2|5
R|F|16|2609168|1|5
N|O|41|4125010|8|1
N|O|16|1824384|0|4
N|O|29|3184751|10|6
N|O|38|4777930|1|3
N|O|22|2719926|6|7
N|O|9|1400085|6|8
N|O|13|1768585|2|3
R|F|38|5512052|3|3
A|F|4|431668|6|3
A|F|43|6263165|2|6
A|F|49|6308162|3|4
N|O|38|7052610|9|3
N|O|3|291921|0|6
N|O|44|5589584|5|1
R|F|33|4657983|9|3
R|F|37|5226287|2|7
R|F|37|5144813|6|4
R|F|49|7970928|6|7
R|F|37|5441072|3|4
A|F|12|1362276|1|5
R|F|13|1181700|3|8
A|F|15|1729875|4|8
A|F|39|5446311|10|2
R|F|7|853517|5|1
A|F|24|3224256|3|3
A|F|49|4777843|8|5
A|F|35|6425755|5|5
A|F|47|7664431|3|1
N|O|22|2239842|9|6
N|O|43|6306208|4|4
N|O|16|1827584|6|2
N|O|44|6611440|4|5
N|O|13|1777698|3|5
N|O|3|396726|5|3
N|O|2|348368|5|7
A|F|20|2208400|9|2
R|F|3|469698|7|7
A|F|27|4516479|7|4
N|O|36|5427360|8|4
N|O|32|5660352|8|1
N|O|12|1488408|5|1
N|O|1|100910|10|2
A|F|32|3680800|8|4
N|O|1|131541|9|5
R|F|24|3940176|6|3
R|F|50|5621100|1|2
R|F|40|5666040|6|0
R|F|9|1595583|9|4
R|F|5|493540|4|2
A|F|8|785664|1|4
A|F|45|8117550|0|1
R|F|35|6614930|6|5
R|F|29|3980163|1|6
A|F|4|461300|7|5
R|F|6|721380|1|5
R|F|4|431268|0|8
A|F|42|4814208|3|3
N|O|36|5672412|9|8
N|O|3|554082|2|3
N|O|23|2445268|8|4
N|O|34|5942656|6|8
N|O|47|5010952|10|6
N|O|37|6670730|1|1
A|F|44|5558784|8|8
A|F|34|3512642|8|0
A|F|25|3944175|7|1
R|F|32|3680768|3|6
R|F|11|1678182|8|2
A|F|28|2797452|8|4
R|F|8|1400672|0|8
N|O|17|2052410|1|2
N|O|16|2151104|1|0
N|O|21|2138031|2|1
N|O|43|4257344|1|8
R|F|8|1130008|4|8
R|F|42|4889892|2|2
R|F|45|4941855|3|2
A|F|40|6330720|10|3
A|F|43|6245965|5|5
R|F|39|5364333|0|0
A|F|7|744912|4|3
R|F|23|2539660|5|1
A|F|33|5546541|4|4
R|F|4|466904|6|0
R|F|9|1415403|7|7
A|F|14|2316650|5|1
R|F|6|1020474|5|4
R|F|46|5742364|5|6
A|F|43|4192801|2|3
N|O|47|8440683|0|1
N|O|48|6876144|3|5
N|O|37|7033663|1|7
N|O|4|466504|4|4
N|O|24|4072296|0|8
N|O|7|773640|10|2
N|O|38|3648228|5|1
R|F|33|6260067|5|4
R|F|40|4100480|8|7
R|F|11|2047045|7|8
R|F|45|4401315|2|5
A|F|14|2355892|1|8
A|F|12|1681800|5|6
A|F|11|1041744|4|5
A|F|49|4591447|9|8
A|F|14|2004142|3|6
A|F|6|935790|2|7
R|F|36|3773304|9|4
R|F|38|4169322|0|7
R|F|9|1030716|5|7
R|F|36|6162516|7|7
A|F|9|1128015|2|3
R|F|9|1234323|7|6
R|F|17|1786955|2|8
R|F|23|4238762|6|2
R|F|10|1450550|5|7
R|F|47|8793559|7|7
R|F|20|2134320|4|6
A|F|22|3067878|8|2
A|F|14|2518446|1|1
A|F|36|4057992|3|5
R|F|42|5041218|4|0
R|F|15|2461095|10|3
R|F|40|6262640|10|0
R|F|8|872952|1|7
A|F|41|7781759|7|7
N|O|33|3432462|1|2
N|O|18|2971350|10|0
N|O|36|6407532|2|1
N|O|5|739785|6|3
N|O|21|3802890|0|3
N|O|11|1489895|6|6
N|O|12|1134048|8|3
N|O|9|928017|4|4
A|F|7|1100169|8|5
R|F|31|3621606|10|5
A|F|23|2615629|0|8
R|F|38|4001970|10|5
R|F|2|210430|3|8
N|O|41|4908889|10|0
N|O|37|5759605|6|2
N|O|26|2446704|2|1
A|F|48|7322976|9|4
A|F|48|7063536|4|8
R|F|27|5070519|3|6
R|F|38|6215774|3|3
A|F|49|8319171|7|5
A|F|9|977562|1|4
R|F|4|599036|3|6
R|F|48|6847296|8|8
R|F|50|7828300|4|7
N|O|41|5795391|10|2
N|O|13|2104323|5|0
N|O|36|4584132|5|7
N|O|5|789335|2|7
N|O|26|3391440|3|7
N|O|43|8152757|7|3
N|O|24|3574992|6|4
N|O|43|6766781|9|4
N|O|45|5009445|8|5
N|O|16|2735680|8|2
N|O|10|1104200|1|4
A|F|45|7477920|7|4
A|F|18|3119094|6|0
R|F|15|2810955|3|0
A|F|48|4939776|2|1
R|F|35|4624970|4|8
R|F|37|4567021|10|3
R|F|14|2620758|6|7
N|O|43|8101114|10|0
N|O|49|6739803|3|5
N|O|3|402732|3|2
N|O|18|1634400|7|6
N|O|6|852912|10|2
R|F|40|6338720|3|7
R|F|43|6465480|9|7
N|O|24|4451880|4|5
N|O|31|4366350|5|6
N|O|6|643302|1|5
N|O|50|8674150|9|6
N|O|14|1733662|8|5
R|F|9|996480|8|0
R|F|21|2726619|2|6
A|F|27|4346190|0|4
N|O|13|1297517|5|3
N|O|9|1136124|1|8
N|O|23|3854271|7|5
N|O|11|1868669|3|3
N|O|49|8961708|6|5
N|O|25|4332075|10|8
N|O|50|6351850|3|3
N|O|7|1138704|6|7
N|O|47|5048599|2|6
N|O|40|5874240|4|8
N|O|31|3820223|3|3
N|O|17|2134095|4|5
N|O|15|2488125|2|4
N|O|21|2722419|9|3
R|F|50|8699150|1|2
R|F|35|4355190|6|6
A|F|40|4208600|8|8
R|F|17|2037093|6|2
N|O|24|3370800|6|5
N|O|29|2760945|9|8
N|O|10|1678770|2|3
N|O|13|2052271|4|2
N|O|29|3771160|6|0
N|O|3|473901|0|5
N|O|15|2438580|8|8
N|O|6|929184|5|5
A|F|7|995064|4|5
A|F|6|791046|6|5
A|F|25|2945675|7|6
R|F|35|3636955|6|6
N|O|31|4384981|6|6
N|O|1|171381|3|1
N|O|11|2077878|7|7
N|O|12|1781496|2|8
N|O|29|4639101|8|8
N|O|13|2164188|0|7
N|O|49|9000957|5|6
A|F|32|4039552|2|2
R|F|2|214234|3|1
A|F|41|6062137|8|6
A|F|16|1572928|3|7
A|F|11|1635238|9|1
A|F|8|1332608|2|4
R|F|16|1489648|0|5
A|F|39|5036421|8|2
A|F|11|1301608|10|0
R|F|16|2320864|8|2
N|O|50|8418900|9|5
N|O|31|3354758|10|8
N|O|9|1459548|1|5
N|O|29|4792975|5|6
N|O|4|367604|4|2
N|O|38|6565716|9|7
N|O|31|2824131|8|1
N|O|44|4673504|8|4
N|O|29|3724702|2|5
N|O|46|7307928|4|0
N|O|15|1644285|8|7
N|O|45|6396840|3|4
N|O|35|5602450|1|7
R|F|33|3868491|10|3
R|F|50|5521000|4|2
R|F|20|2468660|7|3
R|F|30|5651940|5|7
R|F|42|4788966|5|5
A|F|2|219438|2|0
A|F|12|2179092|6|5
R|F|10|948040|10|3
R|F|14|2140068|4|2
A|F|7|735805|3|3
N|O|36|5802156|9|4
N|O|19|3585262|8|8
N|O|8|1150824|6|1
N|O|27|3394845|8|0
N|O|26|4375228|8|4
N|O|9|1584774|8|3
R|F|47|4695723|10|2
R|F|46|4190646|1|7
A|F|39|3869151|6|2
R|F|49|7004648|8|6
A|F|6|982638|2|1
A|F|6|765222|10|6
R|F|49|7323491|6|0
N|O|2|272492|2|7
N|O|15|2291430|4|5
N|O|8|892968|9|2
N|O|49|4542398|10|6
N|O|14|2242380|7|4
N|O|11|1909413|5|2
N|O|2|368988|2|7
R|F|23|2721544|5|1
R|F|31|2892393|7|3
R|F|18|2555118|4|3
R|F|50|6181650|6|1
A|F|40|6635000|9|0
A|F|30|3117390|7|4
A|F|27|4075920|5|6
N|O|7|1224188|8|4
N|O|19|2953835|4|5
R|F|38|6029384|0|8
