UNITED KINGDOM|5521000|4|60926|50
INDONESIA|219438|2|84551|2
INDIA|2140068|4|75195|14
MOZAMBIQUE|735805|3|24406|7
KENYA|5802156|9|13846|36
ARGENTINA|1150824|6|88265|8
ROMANIA|3394845|8|83651|27
KENYA|4375228|8|19578|26
CHINA|4695723|10|84388|47
INDIA|7004648|8|9824|49
RUSSIA|7323491|6|61698|49
BRAZIL|2291430|4|77811|15
ETHIOPIA|2242380|7|65909|14
ETHIOPIA|1909413|5|52091|11
UNITED STATES|2892393|7|31076|31
VIETNAM|2555118|4|25082|18
BRAZIL|6181650|6|33932|50
MOZAMBIQUE|3117390|7|69000|30
CHINA|4075920|5|50860|27
KENYA|5504452|5|72114|38
FRANCE|6669504|10|36062|48
MOZAMBIQUE|2174601|6|64027|13
ETHIOPIA|255674|1|3465|2
INDIA|2715450|10|72942|25
SAUDI ARABIA|2409418|4|99227|22
ROMANIA|3855318|2|31291|29
CHINA|870338|6|24279|7
INDONESIA|487035|4|84966|5
KENYA|3866754|10|30686|31
VIETNAM|2819988|5|45156|18
MOZAMBIQUE|3724695|2|61104|39
VIETNAM|2944111|7|77945|17
BRAZIL|7650284|5|39897|47
PERU|1337941|2|32550|11
GERMANY|4017892|0|62694|29
ARGENTINA|3433675|10|4660|25
GERMANY|4915932|8|81756|43
CHINA|7898350|9|65298|50
CHINA|2117472|1|65423|16
ALGERIA|4159288|7|78433|34
KENYA|7100744|1|92720|46
CHINA|3840240|8|50410|40
KENYA|401640|0|72938|4
UNITED STATES|2018160|4|71794|15
UNITED STATES|1474620|6|74551|15
INDONESIA|484530|8|34428|5
KENYA|3296416|9|44281|32
RUSSIA|5924664|0|11197|36
ROMANIA|4218888|7|57134|37
INDONESIA|3273928|7|87442|28
UNITED KINGDOM|5860800|0|48124|45
VIETNAM|3299098|3|66896|22
KENYA|4697541|2|33034|27
UNITED STATES|151861|2|26033|1
KENYA|893148|3|75213|6
ETHIOPIA|2883060|2|65909|18
VIETNAM|422850|3|96231|3
KENYA|6497656|6|82267|47
JAPAN|2854940|4|68318|19
JORDAN|6344951|4|60375|43
ALGERIA|2435400|9|91527|27
RUSSIA|6483700|3|16736|46
ROMANIA|2711587|0|66919|29
UNITED KINGDOM|2177201|4|13523|13
VIETNAM|6172152|10|81887|42
VIETNAM|1601936|3|25700|14
RUSSIA|3596806|2|74118|31
CHINA|5128640|7|86470|32
GERMANY|4458636|7|81756|39
JAPAN|5941400|4|36102|50
EGYPT|4540462|10|98813|34
MOZAMBIQUE|1103410|6|36148|11
ROMANIA|1299816|5|67816|12
UNITED STATES|6521156|0|28483|47
UNITED STATES|3288098|6|4424|22
GERMANY|4367402|0|70669|26
PERU|3126693|4|47518|29
ARGENTINA|5610267|5|88265|39
FRANCE|1156872|9|39892|12
CHINA|3030906|0|56891|29
MOZAMBIQUE|3016076|10|25242|28
VIETNAM|3914140|7|88684|23
JAPAN|4931870|5|79693|34
MOZAMBIQUE|6741576|9|35995|46
ROMANIA|2859705|1|62929|27
RUSSIA|3796160|0|81262|40
SAUDI ARABIA|503331|7|34497|3
ARGENTINA|2287320|4|22483|24
IRAQ|3261665|6|7738|31
JAPAN|6924192|9|54963|48
PERU|4053112|4|94939|28
ALGERIA|1153272|4|15374|12
RUSSIA|4662330|5|1391|29
INDIA|3528775|6|78367|25
IRAN|7073136|8|81595|48
EGYPT|6702393|8|98706|41
INDIA|6622100|7|4830|50
ALGERIA|5144047|3|95478|43
CANADA|4329270|0|62008|45
CHINA|4508880|5|47258|40
CHINA|1690293|1|12592|11
JAPAN|6043572|10|15905|36
EGYPT|3448675|4|77728|25
INDIA|504834|6|43551|3
SAUDI ARABIA|2897460|7|37602|18
VIETNAM|599036|9|94011|4
FRANCE|159669|5|266|1
ALGERIA|5505634|4|77465|43
UNITED KINGDOM|5647627|1|16795|41
GERMANY|461889|2|7992|3
EGYPT|4475925|4|78269|27
MOZAMBIQUE|5351676|0|12763|33
UNITED STATES|3678960|1|59260|30
VIETNAM|4402680|7|35577|30
INDIA|4363299|3|34051|37
CANADA|5547828|8|74837|39
IRAN|5468160|6|90883|32
CHINA|4024248|4|60522|24
RUSSIA|2352600|0|48855|25
RUSSIA|343162|4|20725|2
ROMANIA|420450|2|18638|3
MOZAMBIQUE|7294100|3|66738|44
ETHIOPIA|4585644|5|91731|28
FRANCE|5589507|3|70189|33
RUSSIA|3133944|2|94768|22
INDONESIA|1179387|10|68713|11
CANADA|4941320|7|13057|40
ROMANIA|5239980|3|24301|36
MOZAMBIQUE|1991700|3|32290|12
JAPAN|766633|5|2039|7
EGYPT|1819998|4|97865|18
INDONESIA|3696990|8|51755|30
GERMANY|380420|10|8503|4
KENYA|196016|10|77579|2
MOZAMBIQUE|4836384|4|3349|36
KENYA|6747200|2|93462|50
EGYPT|1244556|7|30226|12
CHINA|4979558|8|8908|38
INDIA|280509|9|53772|3
ARGENTINA|5932542|2|57830|42
INDIA|5194464|0|36500|48
JAPAN|414144|0|94016|3
EGYPT|5817201|7|5038|39
PERU|987357|6|46396|7
ETHIOPIA|864031|7|55550|7
MOZAMBIQUE|5247180|5|77592|36
PERU|524070|1|26409|5
UNITED STATES|5326452|3|52002|36
CHINA|6294768|8|98970|48
INDIA|2157795|8|23027|15
ALGERIA|136546|5|36614|1
MOZAMBIQUE|3264384|1|24961|32
ETHIOPIA|6607356|6|13327|49
CHINA|4234530|7|37124|30
VIETNAM|3355212|0|21043|28
CANADA|1633752|8|92117|12
EGYPT|5937390|7|48209|37
VIETNAM|1574892|0|42935|12
INDIA|125935|4|6767|1
JAPAN|2570172|8|99583|22
INDONESIA|5448275|3|20208|35
UNITED KINGDOM|3299616|3|21170|32
BRAZIL|3417690|5|16850|30
JAPAN|405435|3|91761|3
ALGERIA|2186424|0|89490|24
UNITED STATES|4830720|5|32699|32
CHINA|1997205|4|90104|21
ARGENTINA|2608914|0|38047|21
VIETNAM|4360686|5|53950|33
UNITED STATES|4026720|7|6319|32
ALGERIA|5575164|8|41563|42
VIETNAM|1570834|7|6215|17
KENYA|547595|2|10258|5
ROMANIA|2776964|1|21330|19
FRANCE|301520|6|57811|2
CHINA|4594072|4|24849|28
IRAQ|2260000|8|11397|25
ROMANIA|3550196|2|93791|26
CHINA|474520|1|90815|5
ROMANIA|3280996|2|86173|23
KENYA|2459068|9|47619|23
SAUDI ARABIA|4522798|5|23394|49
ARGENTINA|5881388|4|19180|34
KENYA|3615900|5|10528|30
ROMANIA|125735|2|83651|1
CHINA|4404097|2|13546|41
VIETNAM|2788364|9|91859|19
CHINA|1675854|0|76164|18
GERMANY|3486780|10|77788|30
ETHIOPIA|5204584|0|92304|49
VIETNAM|5221600|2|41734|40
BRAZIL|2226384|7|11531|16
GERMANY|3263876|5|41472|22
ROMANIA|4486770|7|34815|30
ETHIOPIA|2144282|4|82791|14
VIETNAM|2886660|4|11694|18
GERMANY|4183470|3|78042|30
VIETNAM|1435168|0|35845|14
FRANCE|1031504|8|56143|8
JAPAN|5953264|3|96911|43
VIETNAM|2436264|7|86193|24
INDONESIA|485313|7|34444|3
INDIA|2305965|2|42463|17
EGYPT|2111423|1|56861|23
UNITED STATES|3094764|2|70497|29
CANADA|1086180|10|1875|10
ARGENTINA|3187172|8|42529|31
UNITED KINGDOM|1575670|10|34198|10
CHINA|1384480|5|21897|10
VIETNAM|4246209|5|27096|27
VIETNAM|4785500|2|99552|34
VIETNAM|969048|10|89972|8
VIETNAM|6842300|1|79323|50
GERMANY|2993177|10|35706|29
PERU|2911890|4|21389|29
INDONESIA|5066340|2|98872|30
INDIA|4756660|0|38988|43
MOZAMBIQUE|858905|8|87188|5
MOZAMBIQUE|4814880|5|41442|48
CHINA|1540640|5|53548|10
ALGERIA|4396158|3|45333|39
INDIA|3399690|4|52451|30
FRANCE|3437774|2|49608|34
ETHIOPIA|2504640|9|22061|15
MOZAMBIQUE|3461724|2|64862|28
UNITED KINGDOM|3052730|5|60914|19
JAPAN|6486960|9|91761|48
UNITED STATES|4295424|6|67858|34
VIETNAM|6944539|2|60128|41
MOROCCO|2690556|1|90063|17
VIETNAM|694332|10|85959|4
ROMANIA|3239420|10|19987|20
UNITED KINGDOM|3836482|9|50549|26
VIETNAM|4316592|6|91627|28
UNITED STATES|6772250|9|54551|50
UNITED KINGDOM|413241|4|16795|3
INDIA|1846506|9|72942|17
ARGENTINA|902000|2|37849|10
VIETNAM|2126449|0|93902|13
SAUDI ARABIA|5707768|0|23512|37
IRAQ|993780|9|50461|9
FRANCE|4086740|3|24228|28
ALGERIA|428256|6|71420|3
IRAN|8383850|2|80288|50
EGYPT|5171508|6|14393|36
EGYPT|2030293|6|64244|17
INDONESIA|5724474|8|74257|49
VIETNAM|4545000|10|81184|50
RUSSIA|7068082|9|59906|43
UNITED STATES|1537656|8|5431|12
UNITED KINGDOM|715765|9|43881|5
INDONESIA|2532681|0|16070|27
KENYA|4217426|1|40677|31
GERMANY|5805756|1|79985|36
UNITED KINGDOM|1187469|4|10512|9
PERU|3667968|2|17068|32
UNITED STATES|1964900|2|49086|14
MOROCCO|3985856|4|26871|28
PERU|3891625|5|94005|25
CHINA|2375733|1|28523|17
KENYA|1544640|7|40051|10
INDONESIA|4410630|6|52471|42
RUSSIA|2657900|10|57348|25
MOZAMBIQUE|4304950|8|7394|26
UNITED STATES|2028996|9|87771|18
INDONESIA|394623|5|44960|3
MOROCCO|1001889|4|56571|9
RUSSIA|4517175|3|61052|39
KENYA|850506|3|26356|6
MOROCCO|7842080|7|29574|46
INDONESIA|311530|10|66846|2
JORDAN|280509|3|45158|3
RUSSIA|1130997|6|65671|7
CHINA|6344562|8|13601|42
INDONESIA|2155037|1|82604|19
UNITED STATES|5331411|6|31661|31
MOROCCO|2442222|10|53923|19
IRAQ|4173192|7|24346|24
UNITED STATES|1164084|0|18258|12
KENYA|2130318|2|89837|19
MOZAMBIQUE|3417466|3|49014|26
IRAQ|2288430|3|5595|15
ROMANIA|4595598|2|66217|42
EGYPT|5018445|9|83857|45
GERMANY|6466446|0|7992|42
IRAQ|5262477|6|14346|33
RUSSIA|5452288|5|83559|46
ALGERIA|1170848|9|39561|8
ARGENTINA|626664|7|9636|4
INDIA|1734719|3|86270|19
RUSSIA|4209450|2|49423|25
RUSSIA|1594494|4|73817|11
ETHIOPIA|7046634|6|59224|42
MOROCCO|2609816|8|49889|22
UNITED KINGDOM|1402921|7|27715|13
EGYPT|4356270|3|3137|45
KENYA|3691548|8|73287|28
CHINA|2779182|0|65423|21
EGYPT|865854|8|25578|9
UNITED KINGDOM|2343399|0|38341|17
EGYPT|1718926|0|2672|11
ALGERIA|546606|2|89490|6
CHINA|4074186|6|31449|34
MOZAMBIQUE|4851765|8|86493|45
UNITED STATES|4807644|1|64167|46
MOZAMBIQUE|343572|0|18740|3
ROMANIA|3268276|2|366|22
IRAN|4311225|2|51224|45
CHINA|7052550|3|81063|50
UNITED STATES|5907230|5|51236|35
UNITED KINGDOM|275694|0|38341|2
INDONESIA|318648|10|10420|3
IRAQ|2566408|4|68833|26
PERU|1621770|8|88653|15
SAUDI ARABIA|1314228|0|99227|12
VIETNAM|4792392|9|59323|44
IRAQ|2359312|8|29827|16
UNITED STATES|672720|10|71794|5
VIETNAM|4482072|9|66670|42
ALGERIA|185404|2|44401|2
EGYPT|1981328|4|7337|16
JAPAN|4827464|9|23798|47
GERMANY|1220320|6|66354|10
VIETNAM|2056572|1|80617|12
MOZAMBIQUE|3078878|4|51537|22
ETHIOPIA|124534|7|63837|1
CHINA|3891064|1|90815|41
MOZAMBIQUE|4535000|0|6877|50
RUSSIA|4954030|2|63967|41
CANADA|2810274|2|38696|29
ROMANIA|580620|8|66871|4
MOROCCO|4528920|9|26684|40
PERU|617472|10|2722|6
PERU|5485880|3|934|40
EGYPT|846510|7|98946|7
EGYPT|2368933|1|76535|17
FRANCE|1248753|3|49388|11
FRANCE|3231123|8|29567|21
MOZAMBIQUE|7960813|6|90429|47
INDONESIA|4856130|0|85126|30
KENYA|1343052|7|65850|12
INDIA|2768824|10|15687|17
INDIA|2236766|4|61930|14
PERU|1919674|10|49784|17
CHINA|115625|6|3372|1
JAPAN|1490590|10|81256|10
KENYA|3497482|2|97689|31
JAPAN|5509440|3|58367|45
ALGERIA|3304019|3|79214|23
CHINA|354384|4|58767|3
RUSSIA|5103912|8|1025|33
MOZAMBIQUE|4666398|0|10202|34
MOZAMBIQUE|5890500|10|48935|42
ALGERIA|2705328|5|45333|24
JAPAN|6000607|6|25898|43
UNITED STATES|490128|4|52161|4
MOZAMBIQUE|4629802|2|83521|41
CANADA|4982752|2|73359|47
INDIA|2116036|8|81362|13
RUSSIA|3008128|8|19664|32
IRAQ|7289142|10|70751|49
MOZAMBIQUE|611848|10|23967|4
RUSSIA|1481166|8|11197|9
EGYPT|3086928|6|67451|26
UNITED STATES|4895814|0|91536|33
CHINA|3741475|7|89244|25
RUSSIA|606655|3|65608|5
GERMANY|1477784|1|39277|11
KENYA|4154848|8|32353|32
GERMANY|4511514|8|12620|42
BRAZIL|2705873|8|8545|17
PERU|1878792|3|13002|12
VIETNAM|2660140|3|10717|28
GERMANY|645084|9|79985|4
CHINA|6792016|1|84225|44
VIETNAM|3599016|1|66896|24
IRAN|6928992|5|51532|48
ALGERIA|3519810|10|36860|30
JAPAN|4763040|6|32608|30
INDONESIA|3123360|5|94889|24
RUSSIA|125935|8|52157|1
IRAQ|1401621|4|36226|13
VIETNAM|6116600|3|13193|50
VIETNAM|4965360|9|12574|40
MOROCCO|4954982|2|6336|46
MOZAMBIQUE|99209|9|22401|1
UNITED STATES|1313242|9|66275|14
CHINA|3934230|0|98970|30
FRANCE|4519179|6|40603|27
CHINA|2973300|8|99349|33
KENYA|6583370|3|66513|41
GERMANY|921800|8|16805|8
CHINA|558618|10|76164|6
PERU|4086000|10|22062|45
ARGENTINA|1821465|3|8510|15
JAPAN|5573960|5|23716|40
CHINA|149859|9|26540|1
ALGERIA|306126|4|13740|2
UNITED STATES|1712315|6|1836|11
VIETNAM|2460062|10|56824|22
KENYA|1363882|3|20103|13
MOZAMBIQUE|3426830|5|98463|22
CHINA|498536|0|9213|4
JORDAN|7322040|6|52711|43
INDIA|3626322|6|38146|21
IRAN|2216400|6|13551|20
MOZAMBIQUE|4829980|4|35883|37
RUSSIA|4021848|10|77666|24
GERMANY|5968380|7|5698|44
KENYA|5801004|6|76779|44
JAPAN|2447568|2|6489|23
PERU|2958732|10|13002|18
UNITED STATES|2539103|0|67411|17
CANADA|5515183|0|31850|37
UNITED STATES|4841130|5|5752|30
GERMANY|6643497|7|56561|47
JAPAN|2480225|5|9163|25
MOZAMBIQUE|3255105|3|74326|35
PERU|3700370|9|49061|37
MOZAMBIQUE|440880|6|18081|4
INDONESIA|7978450|5|77946|50
PERU|2805570|10|19860|18
ALGERIA|1998528|1|71420|14
CHINA|6948806|2|13601|46
CHINA|460510|3|66450|5
UNITED STATES|3407712|6|33470|21
ETHIOPIA|2103750|7|46180|15
ALGERIA|3155456|6|81653|32
UNITED KINGDOM|2234472|0|62084|24
UNITED STATES|3493315|10|13900|35
ETHIOPIA|3765982|0|50854|22
BRAZIL|3996725|3|51888|25
MOZAMBIQUE|3459118|7|92981|26
GERMANY|819889|0|50483|7
EGYPT|3911424|9|1285|33
PERU|784864|0|49219|8
PERU|4733370|5|16803|47
MOZAMBIQUE|252872|9|94012|2
CHINA|4781232|4|58708|48
CHINA|5621476|3|47985|49
INDIA|1761421|3|52581|17
ROMANIA|1774304|3|99551|14
INDONESIA|3350949|1|77946|21
EGYPT|1519628|9|5620|11
UNITED KINGDOM|4524920|1|69586|40
BRAZIL|7159632|7|41660|48
PERU|6477312|10|3569|48
ETHIOPIA|3531768|4|12384|24
UNITED STATES|3184244|9|6783|28
INDIA|2999180|0|49780|20
UNITED STATES|3071749|8|44144|19
KENYA|4602472|2|10009|28
MOROCCO|3826110|4|46086|30
ETHIOPIA|463510|9|15134|5
ARGENTINA|1829489|3|15738|17
GERMANY|2794770|2|8548|18
GERMANY|1897470|8|16031|18
IRAQ|2410548|5|57818|14
ROMANIA|6090993|4|60029|43
UNITED KINGDOM|1079170|8|27715|10
EGYPT|1418103|9|66667|9
UNITED STATES|3526242|4|44111|34
GERMANY|2611493|2|65960|19
CANADA|3115235|7|19533|23
VIETNAM|1438575|3|4550|15
EGYPT|6273078|10|39768|42
INDIA|5100346|9|21304|47
INDONESIA|7596864|2|13775|48
IRAN|7188412|3|65663|44
EGYPT|6612638|3|34858|46
BRAZIL|2839631|3|91851|31
MOZAMBIQUE|2392322|0|4584|23
PERU|879936|9|9348|6
ROMANIA|6742398|5|82564|39
VIETNAM|5255587|9|56824|47
MOROCCO|1660792|9|49889|14
MOZAMBIQUE|3263500|0|35883|25
INDIA|1472273|8|81187|11
ALGERIA|6336800|8|43943|50
UNITED KINGDOM|3861351|2|5084|39
JAPAN|282502|7|3300|2
VIETNAM|2920324|6|70906|31
INDONESIA|4046775|6|85126|25
GERMANY|2183701|3|70669|13
IRAQ|3512817|9|94293|21
GERMANY|3183380|5|56859|20
VIETNAM|4268640|2|66670|40
IRAN|226646|0|44629|2
EGYPT|2813000|1|94066|20
VIETNAM|6469409|2|97292|47
MOZAMBIQUE|1683693|2|61242|11
VIETNAM|3326362|2|24336|26
UNITED STATES|1210896|8|71794|9
VIETNAM|5497152|2|7954|48
INDONESIA|4090380|8|46311|30
KENYA|5957742|9|93478|42
IRAN|2474624|9|84035|16
ARGENTINA|3443744|8|15738|32
KENYA|4375228|1|43505|26
GERMANY|1050150|10|81479|10
VIETNAM|4543236|1|23991|31
EGYPT|3131468|2|58486|34
BRAZIL|2066224|4|99390|16
ETHIOPIA|4417710|6|51684|30
INDIA|1414510|2|93827|10
VIETNAM|2009742|5|38128|14
EGYPT|313732|8|62024|2
VIETNAM|4929391|8|18859|29
RUSSIA|554412|2|90541|6
ALGERIA|380820|6|42493|4
ALGERIA|3608361|9|7846|27
EGYPT|1195308|9|20206|12
CANADA|3331075|5|42468|25
INDONESIA|5954194|8|20354|46
RUSSIA|2028726|8|79727|21
FRANCE|3678133|10|82408|37
KENYA|1514502|9|6976|9
UNITED STATES|6394162|3|12067|47
MOZAMBIQUE|7165190|5|98463|46
MOZAMBIQUE|6902760|8|38031|46
UNITED STATES|1559268|3|37650|12
UNITED STATES|4451960|5|54348|34
EGYPT|4639164|4|11429|34
INDIA|4769753|5|18973|31
MOZAMBIQUE|2175120|6|92661|16
GERMANY|6285669|2|3156|39
UNITED KINGDOM|3442800|1|42425|38
INDONESIA|5034499|8|93529|47
VIETNAM|2908800|1|81184|32
UNITED STATES|1320330|10|74378|11
PERU|1494295|10|11801|11
RUSSIA|2416018|1|67399|22
CHINA|1020120|10|56634|10
CANADA|3763734|10|39363|39
RUSSIA|1104369|9|88249|7
INDONESIA|3802496|8|91577|32
UNITED STATES|1454550|1|96246|10
INDONESIA|2865042|3|77470|18
EGYPT|5726484|6|69782|36
ARGENTINA|6748140|0|85789|42
RUSSIA|3485376|0|94607|32
ROMANIA|1383056|0|82564|8
IRAN|2272886|10|4917|22
UNITED KINGDOM|3234950|4|5221|23
INDIA|2465200|4|25004|25
CANADA|7608555|1|75508|45
GERMANY|3987809|3|5369|23
KENYA|2626784|6|27665|16
VIETNAM|1108910|2|24147|11
MOZAMBIQUE|1941252|6|70972|12
VIETNAM|170180|0|88684|1
MOROCCO|6727200|5|91784|50
PERU|5802592|1|3569|43
PERU|1339169|1|27558|13
ARGENTINA|3156141|10|28327|31
INDONESIA|913572|4|51956|6
MOROCCO|919392|6|91416|8
INDONESIA|1133097|9|85126|7
ROMANIA|4751153|9|62024|31
PERU|5501291|6|47381|43
INDONESIA|5281680|8|47615|40
MOZAMBIQUE|5857502|0|70873|46
UNITED STATES|5192577|2|22617|39
IRAQ|6370734|7|57818|37
FRANCE|1365474|7|62922|11
PERU|5598428|10|33286|44
CHINA|3087280|1|84225|20
INDONESIA|3962656|3|68915|32
PERU|4264653|1|91839|29
MOZAMBIQUE|4396680|1|35995|30
IRAN|2580354|9|50558|18
EGYPT|4450427|7|17474|29
VIETNAM|2082996|6|85959|12
JAPAN|755010|2|2727|6
ARGENTINA|2973200|10|51998|25
KENYA|5644575|9|74659|45
UNITED STATES|1663800|4|23677|15
EGYPT|3258710|9|69838|26
CANADA|2171292|1|83315|23
VIETNAM|863145|0|4550|9
GERMANY|5346831|5|12696|49
CHINA|1380267|8|19040|9
KENYA|4199760|6|22671|38
ETHIOPIA|2407652|9|82189|26
INDIA|4868724|10|60038|28
MOZAMBIQUE|5986935|7|92981|45
IRAN|5316520|7|51171|44
INDIA|6687759|8|65020|39
ETHIOPIA|588628|8|12384|4
IRAN|6727140|4|60204|42
JAPAN|1559894|6|64692|14
ETHIOPIA|273603|3|33706|3
ALGERIA|4191978|0|65716|42
CHINA|511740|1|10462|3
KENYA|210630|0|68552|2
CHINA|519356|7|53963|4
BRAZIL|3521880|1|51648|27
GERMANY|7736208|6|3156|48
CANADA|2583337|4|44278|17
ARGENTINA|2383920|8|23439|14
INDIA|4766530|1|55961|38
INDONESIA|5686406|6|53753|43
MOROCCO|5953264|3|77758|43
CHINA|5263168|6|822|32
IRAQ|2317284|10|71312|18
VIETNAM|1123232|0|65522|11
KENYA|1157232|1|21877|8
ALGERIA|469698|3|69824|3
EGYPT|2177973|9|30226|21
CHINA|6237386|6|41285|37
MOROCCO|828104|6|30643|8
CANADA|4033703|4|62153|37
ROMANIA|8086944|8|81006|48
CANADA|1964847|10|38828|19
EGYPT|2974754|8|42520|19
JAPAN|857745|9|19278|9
RUSSIA|4298088|7|90829|31
VIETNAM|5881573|10|4860|41
RUSSIA|2228370|3|75159|15
VIETNAM|1586680|5|25905|10
SAUDI ARABIA|5464960|8|64877|32
CANADA|7753250|1|47277|50
CHINA|3253373|9|78783|23
CHINA|2184024|7|99612|24
INDONESIA|6405454|6|58128|46
VIETNAM|1685040|9|68014|16
MOZAMBIQUE|5856300|4|46458|45
CHINA|1581680|5|1608|10
ROMANIA|4028400|10|47477|40
EGYPT|490419|6|98706|3
KENYA|4989360|8|30686|40
UNITED STATES|6999452|3|53872|46
KENYA|3770032|0|22388|28
VIETNAM|4119174|6|25572|27
UNITED STATES|5677716|9|11598|44
ROMANIA|5570177|8|97804|43
PERU|1784118|1|15028|14
RUSSIA|6788700|2|56002|45
CHINA|1573692|5|80321|12
IRAN|5433888|0|1541|46
RUSSIA|5227387|4|77838|47
JAPAN|3778302|10|75584|23
ROMANIA|4985280|4|35485|30
ETHIOPIA|2348540|10|92595|20
ROMANIA|3540840|4|86386|30
INDIA|6308383|1|18973|41
UNITED STATES|7130784|9|83506|48
PERU|3503780|10|10733|28
IRAQ|562218|8|1572|6
VIETNAM|3759723|2|52471|27
UNITED STATES|1717860|6|99556|15
EGYPT|3341976|7|52012|24
MOZAMBIQUE|1626540|1|48268|12
GERMANY|5098694|0|73696|31
CHINA|2452640|5|81321|20
GERMANY|3799125|1|18319|33
SAUDI ARABIA|4010864|5|23512|26
ROMANIA|2003778|4|79764|18
RUSSIA|4845240|6|6215|40
ROMANIA|2528670|3|45275|15
IRAN|3303550|9|66860|25
UNITED STATES|1795576|0|91963|19
UNITED STATES|3567957|7|53912|29
ETHIOPIA|3875091|4|92595|33
INDIA|5178490|2|94489|43
CHINA|2789052|2|58708|28
GERMANY|4519264|3|82255|38
UNITED STATES|2753507|7|88837|17
UNITED STATES|400840|4|61800|4
IRAN|679938|3|44629|6
GERMANY|4212702|9|42616|39
UNITED STATES|4344720|3|25284|40
INDIA|4555584|8|54264|33
ALGERIA|1490112|6|64545|13
IRAQ|5928345|3|58103|45
VIETNAM|5031007|4|57393|29
JORDAN|295114|3|60375|2
INDIA|5738139|6|60038|33
PERU|1916028|6|98853|12
MOZAMBIQUE|3757579|7|54629|23
JAPAN|4061540|3|79693|28
MOROCCO|5912748|8|53923|46
INDONESIA|5318712|8|34332|42
INDONESIA|3781830|1|47801|26
GERMANY|2497488|3|82255|21
UNITED STATES|3800832|4|91783|24
JAPAN|2878480|10|21893|22
GERMANY|3651888|1|19534|24
PERU|6308762|8|934|46
MOZAMBIQUE|6099078|3|11468|41
UNITED KINGDOM|3088964|2|94382|29
BRAZIL|2666860|5|10232|20
UNITED KINGDOM|5439328|5|3161|32
CANADA|2375583|2|97124|21
INDIA|4622130|10|4389|34
SAUDI ARABIA|1633792|6|44939|16
UNITED STATES|2370100|10|61116|25
MOZAMBIQUE|2231166|2|65498|14
ROMANIA|6623000|0|38184|40
MOZAMBIQUE|91701|4|6440|1
GERMANY|4717022|10|19534|31
JAPAN|6844267|10|50520|43
INDIA|2162360|1|65725|20
ROMANIA|169779|1|20052|1
EGYPT|4441727|7|78099|29
VIETNAM|1192878|5|89535|9
INDIA|277096|6|43500|2
VIETNAM|3392937|7|55504|37
ALGERIA|4201050|1|19059|35
INDIA|5651485|4|14238|35
EGYPT|3866464|0|49319|41
CHINA|4790115|9|34490|33
INDIA|904560|7|14155|6
VIETNAM|2324682|3|99679|17
JAPAN|4396680|9|32062|30
CHINA|5688668|1|7108|41
UNITED STATES|812670|6|54551|6
BRAZIL|5041102|2|42510|37
KENYA|1032899|5|46603|7
PERU|5396635|0|42817|37
UNITED STATES|4180164|10|64177|31
RUSSIA|341360|0|62266|2
ARGENTINA|6778816|1|986|44
KENYA|2061384|7|48090|13
KENYA|5250476|4|42132|44
MOZAMBIQUE|3763307|5|70651|37
KENYA|1218310|9|97274|10
INDIA|426456|1|22813|3
KENYA|792340|6|29608|5
JAPAN|737205|9|53986|7
CHINA|5839194|1|12592|38
ETHIOPIA|4432800|1|47475|40
FRANCE|1277352|5|266|8
EGYPT|3903235|6|83857|35
UNITED STATES|3187763|6|97131|19
ROMANIA|1736288|10|53858|16
MOZAMBIQUE|1292797|0|80578|11
INDIA|2583693|0|18379|21
ARGENTINA|1438530|10|88265|10
CHINA|3389580|9|3574|20
INDIA|172782|5|27429|1
KENYA|6946380|8|92720|45
MOZAMBIQUE|4052607|7|69000|39
UNITED KINGDOM|1765884|2|65221|12
BRAZIL|6461325|2|14416|39
VIETNAM|3595878|5|59721|39
INDONESIA|975070|3|88401|10
MOZAMBIQUE|3752595|10|18496|35
ALGERIA|3081876|1|55031|21
UNITED STATES|3796096|9|37675|32
KENYA|2847494|0|10258|26
UNITED STATES|3803660|4|53423|28
GERMANY|4954224|2|68729|48
VIETNAM|2038793|1|43880|17
UNITED KINGDOM|1813950|5|63509|15
MOZAMBIQUE|2417645|9|24406|23
INDONESIA|3390854|1|87442|29
ROMANIA|5866992|2|28928|36
MOZAMBIQUE|4304062|10|65509|37
MOZAMBIQUE|3719576|2|17941|28
MOROCCO|5414850|0|49932|45
UNITED STATES|2518298|2|70510|19
VIETNAM|3209535|4|55504|35
ROMANIA|3103300|4|36892|20
INDONESIA|8097254|9|54963|47
EGYPT|498528|7|18866|3
INDIA|1627740|4|42463|12
MOZAMBIQUE|7338285|2|23727|45
UNITED STATES|3438520|9|8180|31
CHINA|1258641|10|64919|9
VIETNAM|2047071|9|12222|13
UNITED STATES|733698|10|17740|7
MOZAMBIQUE|2715000|1|5052|30
RUSSIA|5453052|1|20458|44
BRAZIL|1822768|9|16850|16
JAPAN|2534003|8|81256|17
CANADA|135445|4|19533|1
IRAN|2253900|6|88444|15
CHINA|5135886|8|25098|49
CANADA|4055208|4|33675|38
PERU|4129110|7|16803|41
MOZAMBIQUE|6693498|3|65498|42
CHINA|2999473|4|65012|19
JAPAN|5232912|6|39660|48
UNITED STATES|4105944|2|62189|24
ALGERIA|1678188|6|94863|12
EGYPT|7470276|9|75866|44
KENYA|3882864|3|29252|41
MOZAMBIQUE|2602800|8|46458|20
ARGENTINA|4695040|0|18453|35
